Name,State,Phone Number,Location,Full Address,Opening hours
McDonald's,"Abilene, TX 79601",(325) 672-1271,https://www.google.com/maps?cid=11465435962430160066,"1201 N Judge Ely Blvd, Abilene, TX 79601","Friday:[6AM-2AM], Saturday:[6AM-2AM], Sunday:[6AM-1AM], Monday:[6AM-1AM], Tuesday:[6AM-1AM], Wednesday:[6AM-1AM], Thursday:[6AM-1AM]"
McDonald's,"Lampasas, TX 76550",(512) 556-2202,https://www.google.com/maps?cid=12219733875994629405,"804 S Key Ave, Lampasas, TX 76550","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Round Rock, TX 78664",(512) 238-6002,https://www.google.com/maps?cid=3518116052242705662,"4700 E Palm Valley Blvd, Round Rock, TX 78664","Friday:[7AM-10PM], Saturday:[7AM-10PM], Sunday:[7AM-10PM], Monday:[7AM-10PM], Tuesday:[7AM-10PM], Wednesday:[7AM-10PM], Thursday:[7AM-10PM]"
McDonald's,"Austin, TX 78759",(512) 346-5440,https://www.google.com/maps?cid=9599176105709743130,"10732 Research Blvd, Austin, TX 78759","Friday:[5AM-11PM], Saturday:[5AM-11PM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Kerrville, TX 78028",(830) 896-7644,https://www.google.com/maps?cid=1892977231796030964,"600 Sidney Baker St, Kerrville, TX 78028","Friday:[6AM-12AM], Saturday:[6AM-12AM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-12AM]"
McDonald's,"Copperas Cove, TX 76522",(254) 547-8212,https://www.google.com/maps?cid=8142008231773995605,"1418 U.S. Hwy 190, Copperas Cove, TX 76522","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Fort Worth, TX 76132",(817) 294-9484,https://www.google.com/maps?cid=17272996054452090921,"5901 Bryant Irvin Rd, Fort Worth, TX 76132","Friday:[6AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Fort Worth, TX 76103",(817) 535-0545,https://www.google.com/maps?cid=3818388896849780223,"4101 E Lancaster Ave, Fort Worth, TX 76103","Friday:[5AM-4AM], Saturday:[5AM-4AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Del Rio, TX 78840",(830) 774-4505,https://www.google.com/maps?cid=9776391289372955660,"1701 Veterans Blvd, Del Rio, TX 78840","Friday:[4AM-1AM], Saturday:[4AM-1AM], Sunday:[4AM-12AM], Monday:[4AM-12AM], Tuesday:[4AM-12AM], Wednesday:[4AM-12AM], Thursday:[4AM-12AM]"
McDonald's,"San Angelo, TX 76903",(325) 653-1399,https://www.google.com/maps?cid=12182180178629634099,"610 W 29th St, San Angelo, TX 76903","Friday:[6AM-12AM], Saturday:[6AM-12AM], Sunday:[6AM-12AM], Monday:[6AM-12AM], Tuesday:[6AM-12AM], Wednesday:[6AM-12AM], Thursday:[6AM-12AM]"
McDonald's,"Burleson, TX 76028",(817) 295-6373,https://www.google.com/maps?cid=2793602994433083297,"911 SW Wilshire Blvd, Burleson, TX 76028","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Horizon City, TX 79928",(915) 852-5189,https://www.google.com/maps?cid=11053683368759794844,"13990 Horizon Blvd, Horizon City, TX 79928","Thursday:[5AM-4AM], Friday:[5AM-4AM], Saturday:[5AM-4AM], Sunday:[5AM-4AM], Monday:[5AM-4AM], Tuesday:[5AM-4AM], Wednesday:[5AM-4AM]"
McDonald's,"Odessa, TX 79762",(432) 367-1061,https://www.google.com/maps?cid=16683013079169310958,"4115 Andrews Hwy, Odessa, TX 79762","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Austin, TX 78704",(512) 442-0412,https://www.google.com/maps?cid=2142927458143177356,"1209 Barton Springs Rd, Austin, TX 78704","Friday:[7AM-9PM], Saturday:[7AM-9PM], Sunday:[7AM-9PM], Monday:[7AM-9PM], Tuesday:[7AM-9PM], Wednesday:[7AM-9PM], Thursday:[7AM-9PM]"
McDonald's,"Dallas, TX 75231",(214) 484-2837,https://www.google.com/maps?cid=1166492941811789566,"6950 Greenville Ave, Dallas, TX 75231","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Vernon, TX 76384",(940) 553-1881,https://www.google.com/maps?cid=15217869603434069574,"801 Hillcrest Dr, Vernon, TX 76384","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Arlington, TX 76015",(817) 465-5368,https://www.google.com/maps?cid=10153742947819698734,"4300 S Cooper St, Arlington, TX 76015","Friday:[6AM-1AM], Saturday:[6AM-1AM], Sunday:[6AM-1AM], Monday:[6AM-1AM], Tuesday:[6AM-1AM], Wednesday:[6AM-1AM], Thursday:[6AM-1AM]"
McDonald's,"Odessa, TX 79761",(432) 580-9940,https://www.google.com/maps?cid=8815479584274715472,"1800 E 8th St, Odessa, TX 79761","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Odessa, TX 79762",(432) 550-4560,https://www.google.com/maps?cid=2083246413552286435,"5141 E 42nd St, Odessa, TX 79762","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Lubbock, TX 79416",(806) 791-7701,https://www.google.com/maps?cid=18287438308543159372,"5201 4th St, Lubbock, TX 79416","Friday:[4AM-3AM], Saturday:[4AM-3AM], Sunday:[4AM-3AM], Monday:[4AM-3AM], Tuesday:[4AM-3AM], Wednesday:[4AM-3AM], Thursday:[4AM-3AM]"
McDonald's,"Austin, TX 78723",(512) 452-7473,https://www.google.com/maps?cid=17006595024941608136,"5355 Interregional Hwy, Austin, TX 78723","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Abilene, TX 79605",(325) 695-2616,https://www.google.com/maps?cid=9217580661049740855,"4302 Buffalo Gap Rd, Abilene, TX 79605","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,TX-114,(682) 831-9927,https://www.google.com/maps?cid=3409198868080234606,"15957 North Freeway, TX-114, Fort Worth, TX 76177","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Wichita Falls, TX 76301",(940) 767-1339,https://www.google.com/maps?cid=4735591364473763957,"1412 Holliday St, Wichita Falls, TX 76301","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Waco, TX 76708",(254) 836-0600,https://www.google.com/maps?cid=3192754309237191618,"10200 China Spring Rd, Waco, TX 76708","Friday:[5AM-11PM], Saturday:[5AM-11PM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Fort Worth, TX 76104",(817) 927-3683,https://www.google.com/maps?cid=2431764047856333282,"1500 S Main St, Fort Worth, TX 76104","Friday:[5AM-3AM], Saturday:[5AM-3AM], Sunday:[5AM-3AM], Monday:[5AM-3AM], Tuesday:[5AM-3AM], Wednesday:[5AM-3AM], Thursday:[5AM-3AM]"
McDonald's,"Burkburnett, TX 76354",(940) 569-0106,https://www.google.com/maps?cid=7374966609355333283,"819 Sheppard Rd, Burkburnett, TX 76354","Friday:[5AM-11PM], Saturday:[5AM-11PM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Lubbock, TX 79407",(806) 797-0422,https://www.google.com/maps?cid=8354283674467660614,"6001 19th St, Lubbock, TX 79407","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Wichita Falls, TX 76308",(940) 691-0525,https://www.google.com/maps?cid=1155053919238285319,"3103 Kemp Blvd, Wichita Falls, TX 76308","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[5AM-1AM], Monday:[5AM-1AM], Tuesday:[5AM-1AM], Wednesday:[5AM-1AM], Thursday:[5AM-1AM]"
McDonald's,"Austin, TX 78704",(512) 707-6838,https://www.google.com/maps?cid=8372671705203615662,"710 E Ben White Blvd, Austin, TX 78704","Friday:[7AM-10PM], Saturday:[7AM-10PM], Sunday:[7AM-10PM], Monday:[7AM-10PM], Tuesday:[7AM-10PM], Wednesday:[7AM-10PM], Thursday:[7AM-10PM]"
McDonald's,"Austin, TX 78704",(512) 442-7717,https://www.google.com/maps?cid=18397279368405126346,"303 E Oltorf St, Austin, TX 78704","Friday:[5AM-2AM], Saturday:[5AM-2AM], Sunday:[5AM-2AM], Monday:[5AM-1AM], Tuesday:[5AM-1AM], Wednesday:[5AM-1AM], Thursday:[5AM-1AM]"
McDonald's,"Lubbock, TX 79423",(806) 698-6734,https://www.google.com/maps?cid=17425222397409515549,"4220 98th St, Lubbock, TX 79423","Friday:[6AM-12AM], Saturday:[6AM-12AM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-11PM]"
McDonald's,"Dallas, TX 75211",(214) 330-4873,https://www.google.com/maps?cid=3502144433498594468,"4223 W Illinois Ave, Dallas, TX 75211","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,1143 1,(512) 926-1234,https://www.google.com/maps?cid=9805384691487752421,"2, 1143 1, Airport Blvd, Austin, TX 78721","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[5AM-1AM], Monday:[5AM-1AM], Tuesday:[5AM-1AM], Wednesday:[5AM-1AM], Thursday:[5AM-12AM]"
McDonald's,"New Boston, TX 75570",(903) 628-2499,https://www.google.com/maps?cid=11203076873201390283,"702 N McCoy Blvd, New Boston, TX 75570","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Lubbock, TX 79424",(806) 783-0898,https://www.google.com/maps?cid=5257731899542922132,"6511 82nd St, Lubbock, TX 79424","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
