Name,State,Phone Number,Location,Full Address,Opening hours,Pin,"Name, State,Pin"
McDonald's,Grand Prairie,"<a href=""tel:+1 972-266-3811"" rel=""nofollow"">+1 972-266-3811</a>","<a href=""https://www.google.com/maps?cid=12819539402875816369"" target=""_blank"" rel=""nofollow"">Get Directions</a>","813 E Main St, Grand Prairie, TX 75050",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75050,"McDonald's, Grand Prairie, TX 75050"
McDonald's,Brownwood,"<a href=""tel:+1 325-641-1408"" rel=""nofollow"">+1 325-641-1408</a>","<a href=""https://www.google.com/maps?cid=8461730523093918227"" target=""_blank"" rel=""nofollow"">Get Directions</a>","204 E Commerce St, Brownwood, TX 76801",Fri : 4am-3am <br> Sat : 4am-3am <br> Sun : 4am-1am <br> Mon : 5am-12am <br> Tue : 4am-1am <br> Wed : 4am-1am <br> Thu : 4am-1am,TX 76801,"McDonald's, Brownwood, TX 76801"
McDonald's,Irving,"<a href=""tel:+1 972-717-3141"" rel=""nofollow"">+1 972-717-3141</a>","<a href=""https://www.google.com/maps?cid=16929773390547337028"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4959 N O'Connor Rd, Irving, TX 75038",Fri : 5 : 30am-11pm <br> Sat : 5 : 30am-11pm <br> Sun : 5 : 30am-11pm <br> Mon : 5 : 30am-11pm <br> Tue : 5 : 30am-11pm <br> Wed : 5 : 30am-11pm <br> Thu : 5 : 30am-11pm,TX 75038,"McDonald's, Irving, TX 75038"
McDonald's,Cleburne,"<a href=""tel:+1 817-202-9013"" rel=""nofollow"">+1 817-202-9013</a>","<a href=""https://www.google.com/maps?cid=13842263208052645409"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2206 N Main St, Cleburne, TX 76031",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76031,"McDonald's, Cleburne, TX 76031"
McDonald's,Harker Heights,"<a href=""tel:+1 254-690-7050"" rel=""nofollow"">+1 254-690-7050</a>","<a href=""https://www.google.com/maps?cid=786003883723513142"" target=""_blank"" rel=""nofollow"">Get Directions</a>","630 Indian Trail, Harker Heights, TX 76548",Fri : 5am-12am <br> Sat : open 24 hours <br> Sun : 4am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76548,"McDonald's, Harker Heights, TX 76548"
McDonald's,Stephenville,"<a href=""tel:+1 254-965-3777"" rel=""nofollow"">+1 254-965-3777</a>","<a href=""https://www.google.com/maps?cid=18404144933013344497"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1416 W Washington St, Stephenville, TX 76401",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76401,"McDonald's, Stephenville, TX 76401"
McDonald's,Killeen,"<a href=""tel:+1 254-634-7300"" rel=""nofollow"">+1 254-634-7300</a>","<a href=""https://www.google.com/maps?cid=16264880636303263802"" target=""_blank"" rel=""nofollow"">Get Directions</a>","109 E Rancier Ave, Killeen, TX 76541",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76541,"McDonald's, Killeen, TX 76541"
McDonald's,San Angelo,"<a href=""tel:+1 325-227-8504"" rel=""nofollow"">+1 325-227-8504</a>","<a href=""https://www.google.com/maps?cid=8765873856995243899"" target=""_blank"" rel=""nofollow"">Get Directions</a>","520 N Bryant Blvd, San Angelo, TX 76903",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76903,"McDonald's, San Angelo, TX 76903"
McDonald's,Austin,"<a href=""tel:+1 512-837-8616"" rel=""nofollow"">+1 512-837-8616</a>","<a href=""https://www.google.com/maps?cid=16877765332209687248"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2608 W Braker Ln W, Austin, TX 78758",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 78758,"McDonald's, Austin, TX 78758"
McDonald's,North Richland Hills,"<a href=""tel:+1 817-281-8888"" rel=""nofollow"">+1 817-281-8888</a>","<a href=""https://www.google.com/maps?cid=671258800973313122"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5140 Rufe Snow Dr, North Richland Hills, TX 76180",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76180,"McDonald's, North Richland Hills, TX 76180"
McDonald's,Irving,"<a href=""tel:+1 972-438-4883"" rel=""nofollow"">+1 972-438-4883</a>","<a href=""https://www.google.com/maps?cid=957013676558804251"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1308 E Airport Fwy, Irving, TX 75062",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75062,"McDonald's, Irving, TX 75062"
McDonald's,Eastland,"<a href=""tel:+1 254-629-3613"" rel=""nofollow"">+1 254-629-3613</a>","<a href=""https://www.google.com/maps?cid=17400797024808418744"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1490 E Main St, Eastland, TX 76448",Fri : 5am-12am <br> Sat : open 24 hours <br> Sun : 4am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76448,"McDonald's, Eastland, TX 76448"
McDonald's,Dallas,"<a href=""tel:+1 214-827-6800"" rel=""nofollow"">+1 214-827-6800</a>","<a href=""https://www.google.com/maps?cid=3703891244392805613"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5403 Ross Ave, Dallas, TX 75206",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75206,"McDonald's, Dallas, TX 75206"
McDonald's,Cedar Park,"<a href=""tel:+1 512-336-1999"" rel=""nofollow"">+1 512-336-1999</a>","<a href=""https://www.google.com/maps?cid=10839597960071394577"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1410 Cypress Creek Road, Cedar Park, TX 78613",Fri : 5am-10pm <br> Sat : 5am-10pm <br> Sun : 5am-10pm <br> Mon : 5am-10pm <br> Tue : 5am-10pm <br> Wed : 5am-10pm <br> Thu : 5am-10pm,TX 78613,"McDonald's, Cedar Park, TX 78613"
McDonald's,Azle,"<a href=""tel:+1 817-444-1696"" rel=""nofollow"">+1 817-444-1696</a>","<a href=""https://www.google.com/maps?cid=6116268101657382719"" target=""_blank"" rel=""nofollow"">Get Directions</a>","597 NW Pkwy St, Azle, TX 76020",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76020,"McDonald's, Azle, TX 76020"
McDonald's,Roma,"<a href=""tel:+1 956-849-1045"" rel=""nofollow"">+1 956-849-1045</a>","<a href=""https://www.google.com/maps?cid=7844210466307406789"" target=""_blank"" rel=""nofollow"">Get Directions</a>","104 E Grant St, Roma, TX 78584",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 78584,"McDonald's, Roma, TX 78584"
McDonald's,Waco,"<a href=""tel:+1 254-666-5743"" rel=""nofollow"">+1 254-666-5743</a>","<a href=""https://www.google.com/maps?cid=13956092535174746301"" target=""_blank"" rel=""nofollow"">Get Directions</a>","913 Hewitt Dr, Waco, TX 76712",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 76712,"McDonald's, Waco, TX 76712"
McDonald's,Jarrell,"<a href=""tel:+1 512-746-2180"" rel=""nofollow"">+1 512-746-2180</a>","<a href=""https://www.google.com/maps?cid=16022935309691283963"" target=""_blank"" rel=""nofollow"">Get Directions</a>","11640 N I-35 N, Jarrell, TX 76537",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 76537,"McDonald's, Jarrell, TX 76537"
McDonald's,Temple,"<a href=""tel:+1 254-773-3000"" rel=""nofollow"">+1 254-773-3000</a>","<a href=""https://www.google.com/maps?cid=4713812967464543410"" target=""_blank"" rel=""nofollow"">Get Directions</a>","3814 S General Bruce Dr, Temple, TX 76502",Fri : 6am-11pm <br> Sat : 6am-11pm <br> Sun : 6am-11pm <br> Mon : 6am-12am <br> Tue : 6am-11pm <br> Wed : 6am-11pm <br> Thu : 6am-11pm,TX 76502,"McDonald's, Temple, TX 76502"
McDonald's,Abilene,"<a href=""tel:+1 325-673-6564"" rel=""nofollow"">+1 325-673-6564</a>","<a href=""https://www.google.com/maps?cid=12087160490630313785"" target=""_blank"" rel=""nofollow"">Get Directions</a>","3602 N 1st St, Abilene, TX 79603",Fri : 6am-2am <br> Sat : 6am-2am <br> Sun : 6am-1am <br> Mon : 6am-1am <br> Tue : 6am-1am <br> Wed : 6am-1am <br> Thu : 6am-1am,TX 79603,"McDonald's, Abilene, TX 79603"
McDonald's,Benbrook,"<a href=""tel:+1 817-249-2773"" rel=""nofollow"">+1 817-249-2773</a>","<a href=""https://www.google.com/maps?cid=5175600517048537855"" target=""_blank"" rel=""nofollow"">Get Directions</a>","8516 Hwy 377 S, Benbrook, TX 76126",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76126,"McDonald's, Benbrook, TX 76126"
McDonald's,Fort Worth,"<a href=""tel:+1 817-921-2202"" rel=""nofollow"">+1 817-921-2202</a>","<a href=""https://www.google.com/maps?cid=7799884962347549811"" target=""_blank"" rel=""nofollow"">Get Directions</a>","3012 W Berry St, Fort Worth, TX 76109",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 6am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76109,"McDonald's, Fort Worth, TX 76109"
McDonald's,Beaumont,"<a href=""tel:+1 409-866-7272"" rel=""nofollow"">+1 409-866-7272</a>","<a href=""https://www.google.com/maps?cid=1946427824896627804"" target=""_blank"" rel=""nofollow"">Get Directions</a>","6380 Phelan Blvd, Beaumont, TX 77706",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 77706,"McDonald's, Beaumont, TX 77706"
McDonald's,Midland,"<a href=""tel:+1 432-687-1705"" rel=""nofollow"">+1 432-687-1705</a>","<a href=""https://www.google.com/maps?cid=8180777105325414393"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2307 Rankin Hwy, Midland, TX 79701",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 79701,"McDonald's, Midland, TX 79701"
McDonald's,Houston,"<a href=""tel:+1 281-370-0000"" rel=""nofollow"">+1 281-370-0000</a>","<a href=""https://www.google.com/maps?cid=8372830944305999622"" target=""_blank"" rel=""nofollow"">Get Directions</a>","21189 Tomball Pkwy, Houston, TX 77070",Fri : 4 : 30am-1am <br> Sat : 4 : 30am-1am <br> Sun : 4 : 30am-12am <br> Mon : 4 : 30am-12am <br> Tue : 4 : 30am-12am <br> Wed : 4 : 30am-12am <br> Thu : 4 : 30am-12am,TX 77070,"McDonald's, Houston, TX 77070"
McDonald's,Mt Pleasant,"<a href=""tel:+1 903-572-8393"" rel=""nofollow"">+1 903-572-8393</a>","<a href=""https://www.google.com/maps?cid=3684955457320647147"" target=""_blank"" rel=""nofollow"">Get Directions</a>","102 Cedar St, Mt Pleasant, TX 75455",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 75455,"McDonald's, Mt Pleasant, TX 75455"
McDonald's,U.S. Hwy 190,"<a href=""tel:+1 254-699-1659"" rel=""nofollow"">+1 254-699-1659</a>","<a href=""https://www.google.com/maps?cid=5083231171771750134"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2102 Business, U.S. Hwy 190, Killeen, TX 76541",Fri : 5am-12am <br> Sat : open 24 hours <br> Sun : 4am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,,"McDonald's, U.S. Hwy 190, "
McDonald's,Killeen,"<a href=""tel:+1 254-200-0650"" rel=""nofollow"">+1 254-200-0650</a>","<a href=""https://www.google.com/maps?cid=14875681815708929410"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4622 S Fort Hood St, Killeen, TX 76542",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76542,"McDonald's, Killeen, TX 76542"
McDonald's,Keller,"<a href=""tel:+1 817-741-1811"" rel=""nofollow"">+1 817-741-1811</a>","<a href=""https://www.google.com/maps?cid=8653805201023485398"" target=""_blank"" rel=""nofollow"">Get Directions</a>","12540 N Beach St, Keller, TX 76248",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 6am-1am <br> Mon : 5am-1am <br> Tue : 5am-1am <br> Wed : 5am-1am <br> Thu : 5am-1am,TX 76248,"McDonald's, Keller, TX 76248"
McDonald's,Midland,"<a href=""tel:+1 432-520-3044"" rel=""nofollow"">+1 432-520-3044</a>","<a href=""https://www.google.com/maps?cid=6798001187019925077"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1111 Andrews Hwy, Midland, TX 79701",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 79701,"McDonald's, Midland, TX 79701"
McDonald's,Clute,"<a href=""tel:+1 979-297-3824"" rel=""nofollow"">+1 979-297-3824</a>","<a href=""https://www.google.com/maps?cid=5593545772615153670"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1028 Dixie Dr, Clute, TX 77531",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 77531,"McDonald's, Clute, TX 77531"
McDonald's,Waskom,"<a href=""tel:+1 903-687-2445"" rel=""nofollow"">+1 903-687-2445</a>","<a href=""https://www.google.com/maps?cid=12599516857934189037"" target=""_blank"" rel=""nofollow"">Get Directions</a>","510 North I-20 East, Waskom, TX 75692",Fri : 6am-11pm <br> Sat : 6am-11pm <br> Sun : 6am-11pm <br> Mon : 6am-11pm <br> Tue : 6am-11pm <br> Wed : 6am-11pm <br> Thu : 6am-11pm,TX 75692,"McDonald's, Waskom, TX 75692"
McDonald's,Garland,"<a href=""tel:+1 972-530-3430"" rel=""nofollow"">+1 972-530-3430</a>","<a href=""https://www.google.com/maps?cid=16754121308975985349"" target=""_blank"" rel=""nofollow"">Get Directions</a>","190 N Shiloh Rd, Garland, TX 75044",Fri : 4 : 30am-1am <br> Sat : 4 : 30am-1am <br> Sun : 4 : 30am-12am <br> Mon : 4 : 30am-12am <br> Tue : 4 : 30am-12am <br> Wed : 4 : 30am-12am <br> Thu : 4 : 30am-12am,TX 75044,"McDonald's, Garland, TX 75044"
McDonald's,Fort Stockton,"<a href=""tel:+1 432-336-9705"" rel=""nofollow"">+1 432-336-9705</a>","<a href=""https://www.google.com/maps?cid=6547045015835030990"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1500 US Hwy 285, Fort Stockton, TX 79735",Fri : 6am-11pm <br> Sat : 6am-11pm <br> Sun : 6am-11pm <br> Mon : 6am-11pm <br> Tue : 6am-11pm <br> Wed : 6am-11pm <br> Thu : 6am-11pm,TX 79735,"McDonald's, Fort Stockton, TX 79735"
McDonald's,Killeen,"<a href=""tel:+1 254-501-9165"" rel=""nofollow"">+1 254-501-9165</a>","<a href=""https://www.google.com/maps?cid=9157185330851396882"" target=""_blank"" rel=""nofollow"">Get Directions</a>","3700 Clear Creek Rd, Killeen, TX 76549",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76549,"McDonald's, Killeen, TX 76549"
McDonald's,Austin,"<a href=""tel:+1 512-837-9336"" rel=""nofollow"">+1 512-837-9336</a>","<a href=""https://www.google.com/maps?cid=9201401710184133602"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1024 E Anderson Ln, Austin, TX 78752",Fri : 5am-11pm <br> Sat : 5am-11pm <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 78752,"McDonald's, Austin, TX 78752"
McDonald's,Austin,"<a href=""tel:+1 512-996-9449"" rel=""nofollow"">+1 512-996-9449</a>","<a href=""https://www.google.com/maps?cid=12641874280195450454"" target=""_blank"" rel=""nofollow"">Get Directions</a>","7409 N FM 620, Austin, TX 78726",Fri : 5 : 30am-2am <br> Sat : 5 : 30am-1am <br> Sun : 5 : 30am-1am <br> Mon : 5 : 30am-1am <br> Tue : 5 : 30am-1am <br> Wed : 5 : 30am-1am <br> Thu : 5 : 30am-2am,TX 78726,"McDonald's, Austin, TX 78726"
McDonald's,Austin,"<a href=""tel:+1 512-335-8065"" rel=""nofollow"">+1 512-335-8065</a>","<a href=""https://www.google.com/maps?cid=14083023986535117911"" target=""_blank"" rel=""nofollow"">Get Directions</a>","13749 N US Hwy 183, Austin, TX 78750",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 78750,"McDonald's, Austin, TX 78750"
McDonald's,Plano,"<a href=""tel:+1 972-250-2349"" rel=""nofollow"">+1 972-250-2349</a>","<a href=""https://www.google.com/maps?cid=198587821143427170"" target=""_blank"" rel=""nofollow"">Get Directions</a>","6220 W Park Blvd, Plano, TX 75093",Fri : 5am-11pm <br> Sat : 6am-11pm <br> Sun : 6am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 75093,"McDonald's, Plano, TX 75093"
McDonald's,Brownfield,"<a href=""tel:+1 806-637-8929"" rel=""nofollow"">+1 806-637-8929</a>","<a href=""https://www.google.com/maps?cid=14861693655669687922"" target=""_blank"" rel=""nofollow"">Get Directions</a>","304 Lubbock Rd, Brownfield, TX 79316",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : 4am-12am <br> Mon : 4am-12am <br> Tue : 4am-12am <br> Wed : 4am-12am <br> Thu : 4am-12am,TX 79316,"McDonald's, Brownfield, TX 79316"
McDonald's,Georgetown,"<a href=""tel:+1 512-863-9922"" rel=""nofollow"">+1 512-863-9922</a>","<a href=""https://www.google.com/maps?cid=11137628686112025991"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4418 Williams Dr, Georgetown, TX 78628",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-1am <br> Thu : 5am-1am,TX 78628,"McDonald's, Georgetown, TX 78628"
McDonald's,Granbury,"<a href=""tel:+1 817-573-0206"" rel=""nofollow"">+1 817-573-0206</a>","<a href=""https://www.google.com/maps?cid=17980018708666097433"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1101 S Morgan St, Granbury, TX 76048",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76048,"McDonald's, Granbury, TX 76048"
McDonald's,Kenedy,"<a href=""tel:+1 830-583-3700"" rel=""nofollow"">+1 830-583-3700</a>","<a href=""https://www.google.com/maps?cid=14147800949929639441"" target=""_blank"" rel=""nofollow"">Get Directions</a>","109 N Sunset Strip St, Kenedy, TX 78119",Fri : 5am-2am <br> Sat : 5am-2am <br> Sun : 5am-2am <br> Mon : 5am-2am <br> Tue : 5am-2am <br> Wed : 5am-2am <br> Thu : 5am-2am,TX 78119,"McDonald's, Kenedy, TX 78119"
McDonald's,Dripping Springs,"<a href=""tel:+1 512-858-9920"" rel=""nofollow"">+1 512-858-9920</a>","<a href=""https://www.google.com/maps?cid=13022371859320179275"" target=""_blank"" rel=""nofollow"">Get Directions</a>","333 E Highway 290, Dripping Springs, TX 78620",Fri : 5am-10pm <br> Sat : 5am-10pm <br> Sun : 5am-10pm <br> Mon : 5am-10pm <br> Tue : 5am-10pm <br> Wed : 5am-10pm <br> Thu : 5am-10pm,TX 78620,"McDonald's, Dripping Springs, TX 78620"
McDonald's,Fort Worth,"<a href=""tel:+1 817-801-3062"" rel=""nofollow"">+1 817-801-3062</a>","<a href=""https://www.google.com/maps?cid=10274538832873994972"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1420 Eastchase Pkwy, Fort Worth, TX 76112",Fri : 5am-12am <br> Sat : open 24 hours <br> Sun : 4am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76112,"McDonald's, Fort Worth, TX 76112"
McDonald's,Plano,"<a href=""tel:+1 972-596-6123"" rel=""nofollow"">+1 972-596-6123</a>","<a href=""https://www.google.com/maps?cid=1264134770207418743"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4925 W Park Blvd, Plano, TX 75075",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5 : 30am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 75075,"McDonald's, Plano, TX 75075"
McDonald's,Kerrville,"<a href=""tel:+1 830-895-7707"" rel=""nofollow"">+1 830-895-7707</a>","<a href=""https://www.google.com/maps?cid=14623513288989149412"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1308 Junction Hwy, Kerrville, TX 78028",Fri : 6am-11pm <br> Sat : 6am-11pm <br> Sun : 6am-11pm <br> Mon : 6am-11pm <br> Tue : 6am-11pm <br> Wed : 6am-11pm <br> Thu : 6am-11pm,TX 78028,"McDonald's, Kerrville, TX 78028"
McDonald's,Temple,"<a href=""tel:+1 254-771-9901"" rel=""nofollow"">+1 254-771-9901</a>","<a href=""https://www.google.com/maps?cid=1702262821779846406"" target=""_blank"" rel=""nofollow"">Get Directions</a>","6811 W Adams Ave, Temple, TX 76502",Fri : 6am-12am <br> Sat : 6am-12am <br> Sun : 6am-12am <br> Mon : 6am-12am <br> Tue : 6am-12am <br> Wed : 6am-12am <br> Thu : 6am-12am,TX 76502,"McDonald's, Temple, TX 76502"
McDonald's,Temple,"<a href=""tel:+1 254-778-0314"" rel=""nofollow"">+1 254-778-0314</a>","<a href=""https://www.google.com/maps?cid=14090189097065253879"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1601 W Adams Ave, Temple, TX 76501",Fri : 6am-12am <br> Sat : 6am-12am <br> Sun : 6am-12am <br> Mon : 6am-12am <br> Tue : 6am-12am <br> Wed : 6am-12am <br> Thu : 6am-12am,TX 76501,"McDonald's, Temple, TX 76501"
McDonald's,Austin,"<a href=""tel:+1 512-892-8780"" rel=""nofollow"">+1 512-892-8780</a>","<a href=""https://www.google.com/maps?cid=7583915454773750211"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5017 E Hwy 290, Austin, TX 78735",Fri : 7am-10pm <br> Sat : 7am-10pm <br> Sun : 7am-10pm <br> Mon : 7am-10pm <br> Tue : 7am-10pm <br> Wed : 7am-10pm <br> Thu : 7am-10pm,TX 78735,"McDonald's, Austin, TX 78735"
McDonald's,Dallas,"<a href=""tel:+1 972-733-4494"" rel=""nofollow"">+1 972-733-4494</a>","<a href=""https://www.google.com/maps?cid=11557559822923912565"" target=""_blank"" rel=""nofollow"">Get Directions</a>","17606 Midway Rd, Dallas, TX 75287",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75287,"McDonald's, Dallas, TX 75287"
McDonald's,Carrollton,"<a href=""tel:+1 972-492-8727"" rel=""nofollow"">+1 972-492-8727</a>","<a href=""https://www.google.com/maps?cid=16109265408797970575"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1050 W Frankford Rd, Carrollton, TX 75007",Thu : 6am-4am <br> Fri : 6am-4am <br> Sat : 6am-4am <br> Sun : 6am-11pm <br> Mon : 6am-11pm <br> Tue : 6am-11pm <br> Wed : 6am-11pm,TX 75007,"McDonald's, Carrollton, TX 75007"
McDonald's,Dallas,"<a href=""tel:+1 214-522-0697"" rel=""nofollow"">+1 214-522-0697</a>","<a href=""https://www.google.com/maps?cid=13275587942724364623"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4439 Lemmon Ave, Dallas, TX 75219",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75219,"McDonald's, Dallas, TX 75219"
McDonald's,Irving,"<a href=""tel:+1 972-252-8508"" rel=""nofollow"">+1 972-252-8508</a>","<a href=""https://www.google.com/maps?cid=17404880134665440460"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2410 N Story Rd, Irving, TX 75062",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75062,"McDonald's, Irving, TX 75062"
McDonald's,Killeen,"<a href=""tel:+1 254-526-3104"" rel=""nofollow"">+1 254-526-3104</a>","<a href=""https://www.google.com/maps?cid=9166690421234419955"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1105 S Fort Hood St, Killeen, TX 76541",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76541,"McDonald's, Killeen, TX 76541"
